position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
220,Car Seat Headrest,My Back Is Killing Me Baby,October 2011,"Lo-Fi / Slacker Rock, Noise Pop","Singer-Songwriter, Noise Pop","lo-fi, anxious, male vocals, bittersweet, introspective, depressive, lonely, melancholic","2,916",24,3.47,0ZZI3LVdDTEz64AerlNAef
221,The Black Keys,El Camino,6 December 2011,"Garage Rock, Blues Rock",,"energetic, anthemic, uplifting, love, male vocals, melodic, summer, warm","7,354",117,3.44,5DLhV9yOvZ7IxVmljMXtNm
222,Ghost Brigade,Until Fear No Longer Defines Us,19 August 2011,"Atmospheric Sludge Metal, Post-Metal",Progressive Metal,"male vocals, melancholic, melodic, sombre, atmospheric, passionate, aggressive, depressive",777,26,3.48,3TV4lboUxIQZPb6wlcNDUT
223,Benighted,Asylum Cave,21 March 2011,Brutal Death Metal,Deathgrind,"aggressive, heavy, male vocals, manic, dense",515,10,3.48,2vRr0j5COLf5ATIC5o4l4e
224,The Mountain Goats,All Eternals Deck,29 March 2011,"Indie Folk, Singer-Songwriter","Indie Rock, Folk Rock, Chamber Pop",male vocals,"1,285",15,3.49,4BO39f8LC0mZ6NEfBakDs2
225,Pianos Become the Teeth,The Lack Long After,15 November 2011,Screamo,"Post-Rock, Emo","death, depressive, sad, passionate, melancholic, aggressive, energetic, male vocals","1,246",11,3.48,4uIuWyhTgTUPi18EWhW1sV
226,Warbringer,Worlds Torn Asunder,27 September 2011,Thrash Metal,,"heavy, war, violence, death, science fiction, aggressive, male vocals, energetic",507,10,3.49,6v6I6MFsUq4ioOt4EHRheA
227,Wolverine,Communication Lost,23 May 2011,"Progressive Rock, Progressive Metal",Symphonic Rock,,290,13,3.50,2RCrLIPLHGauudEsVpUP6I
228,James Blake,James Blake,7 February 2011,"Art Pop, Alternative R&B, Electronic","Future Garage, Dubstep, Ambient Pop, Singer-Songwriter","sparse, melancholic, minimalistic, cold, introspective, atmospheric, lonely, mellow","11,935",199,3.41,0qY6lBQSi8IMJjHYDPdAqX
229,O'Brother,Garden Window,15 November 2011,"Post-Hardcore, Alternative Rock, Indie Rock","Post-Rock, Atmospheric Sludge Metal, Post-Metal","atmospheric, sombre, melancholic, male vocals, anxious, misanthropic, dark, heavy",413,4,3.49,2aoHaH2GuKZSs24Agr0RZN
230,Deadbeat,Drawn and Quartered,20 June 2011,"Ambient Dub, Dub Techno",Ambient Techno,"rhythmic, atmospheric, hypnotic, repetitive, instrumental, mechanical, minimalistic",854,18,3.49,0Q3uXaz8utr9SpMUjq2JVO
231,KEN mode,Venerable,15 March 2011,"Sludge Metal, Post-Hardcore, Metalcore",Noise Rock,"aggressive, angry, misanthropic, dark, heavy, noisy, male vocals",389,4,3.50,70dZPtFDZfoabEGmrBnu2y
232,Monkey3,Beyond the Black Sky,22 April 2011,"Stoner Rock, Jam Band","Space Rock, Post-Rock, Psychedelic Rock",,267,4,3.58,4J68HnM2bnHw9FBDaU3heJ
233,M83,"Hurry Up, We're Dreaming",18 October 2011,"Dream Pop, Synthpop","Ambient Pop, Synthwave","uplifting, romantic, ethereal, epic, atmospheric, futuristic, melodic, bittersweet","7,750",131,3.44,6EB14IXV5oyOiItGBv7mtG
234,Ben Howard,Every Kingdom,3 October 2011,"Singer-Songwriter, Contemporary Folk",Folk Rock,"male vocals, acoustic, longing, melancholic, introspective","1,126",13,3.48,57PgT4iuDurzlJnkYjrpce
235,Amplifier,The Octopus,31 January 2011,"Progressive Rock, Alternative Rock","Space Rock, Psychedelic Rock",,721,44,3.48,6zXGq7CkE3fE3hBmSrXoVD
236,Nicola Roberts,Cinderella's Eyes,26 September 2011,"Electropop, Dance-Pop","Art Pop, Synthpop, Glitch Pop, Alt-Pop","anxious, female vocals, optimistic, eclectic, uplifting, quirky, warm, playful",538,22,3.48,1D6JqtPeJEK73M7HaeeO5I
237,Ravencult,Morbid Blood,18 March 2011,"Black Metal, Thrash Metal",,,331,8,3.50,32WT3xPHgOxUxMsJdGdeJl
238,The Jezabels,Prisoner,16 September 2011,"Indie Rock, Indie Pop",Dream Pop,"passionate, female vocals, dense, melancholic, ethereal, atmospheric, lush, energetic",459,15,3.48,4IGooKCTIegZFYkbDNqojS
239,DeVon Hendryx,Joechillworld,26 June 2011,"Experimental Hip Hop, Cloud Rap","Conscious Hip Hop, Cloud Rap, Vaporwave","atmospheric, sampling, boastful, rebellious, hypnotic, sexual, sarcastic, male vocals",574,6,3.48,
240,Deafheaven,Roads to Judah,26 April 2011,"Blackgaze, Post-Metal","Post-Rock, Screamo","passionate, melancholic, male vocals, epic, atmospheric, dense, aggressive, energetic","4,512",34,3.45,4OGPeQsT1vl9BsNG8kiDpQ
241,Grails,Deep Politics,8 March 2011,"Post-Rock, Psychedelic Rock",,"mysterious, instrumental, dark, suspenseful, anxious, desert, epic, sombre",964,15,3.48,2I1aD5aF4x7EHVDEEaumqO
242,Nightwish,Imaginaerum,30 November 2011,Symphonic Metal,"Orchestral, Celtic Folk Music, Cinematic Classical","melodic, female vocals, epic, poetic, eclectic, male vocals, rock opera, fairy tale","1,682",55,3.43,6ALRNS4aJymfOG7JjGGOOu
243,Mars Red Sky,Mars Red Sky,11 April 2011,"Stoner Rock, Psychedelic Rock",,psychedelic,458,8,3.49,6nEiLfcZ4nJ5SW0o3VibX0
244,Ricky Eat Acid,Seeing Little Ghosts Everywhere,2 November 2011,Ambient,"Electronic, Lo-Fi / Slacker Rock, Bedroom Pop","lo-fi, calm, winter, autumn, melodic, minimalistic, sombre, atmospheric",338,8,3.49,5m5Erw8LGk4VocF4LLgi8Q
245,Steve Hauschildt,Tragedy & Geometry,14 November 2011,"Progressive Electronic, Ambient","Berlin School, Space Ambient","space, futuristic, atmospheric, instrumental, introspective, progressive, melancholic, soothing",719,7,3.48,5IPMtSR9HJ5g4qlilvNFGn
246,Silent Whale Becomes A° Dream,Canopy,1 February 2011,Post-Rock,Ambient,melancholic,388,7,3.48,2ZJ5FDwtxe1hWTRcLWXugc
247,The Human Abstract,Digital Veil,8 March 2011,Progressive Metal,"Neoclassical Metal, Melodic Metalcore","technical, melodic, heavy, complex, male vocals, progressive, passionate, aggressive",697,20,3.44,1p3QbbKGwIuyU5qCznT8ts
248,Tinariwen,Tassili,30 August 2011,Tishoumaren,,"male vocals, warm, desert, mellow, tribal, hypnotic, calm, rhythmic",456,10,3.48,7i1KVcqm3hmV72fT7txaMN
249,Der Blutharsch and the Infinite Church of the Leading Hand & Aluk Todolo,A Collaboration,2 April 2011,"Psychedelic Rock, Experimental Rock",Krautrock,,288,5,3.49,4XB9RpPTETxGdXi5VQLHyO
250,Extremoduro,Material defectuoso,24 May 2011,"Art Rock, Rock urbano español",Progressive Rock,"introspective, lush, eclectic, lonely, male vocals",272,5,3.60,3JFryzZ2dByJ7Z2Ik2fVua
251,Nadia Oh,Colours,8 May 2011,"Electropop, Dance-Pop","Bubblegum Bass, Moombahton, Electro House, Dutch House, Pop Rap","playful, party, boastful, futuristic, female vocals, rhythmic, deadpan, energetic",506,6,3.43,0uzcppy4kXwnL7oSvtQgdp
252,Raphael Saadiq,Stone Rollin',10 May 2011,"Soul, Rhythm & Blues","Neo-Soul, Rock & Roll",,543,22,3.48,26orrccGqNXm1m6mr9OO91
253,Omega Massif,Karpatia,16 September 2011,Atmospheric Sludge Metal,Post-Rock,"instrumental, heavy, dark, melancholic, atmospheric",438,9,3.48,4a9Dz4CQaQOd0ECe0LE3YF
254,Obscure Sphinx,Anaesthetic Inhalation Ritual,15 April 2011,"Atmospheric Sludge Metal, Post-Metal",,"ominous, heavy, female vocals, dark, atmospheric",352,3,3.48,7k9uB4RgA6n5KpzSbCNLuV
255,Battle Beast,Steel,13 April 2011,Heavy Metal,"Symphonic Metal, Power Metal, Hard Rock, Glam Metal","female vocals, energetic, triumphant, melodic, fantasy, war, anthemic, science fiction",347,9,3.47,6VRWhfv3OfgSzwuOy8Ft7d
256,Lisabö,Animalia Lotsatuen Putzua,12 December 2011,Post-Hardcore,"Noise Rock, Post-Rock","male vocals, heavy, passionate, atmospheric, rhythmic",251,7,3.64,
257,Blut aus Nord,777 - Sect(s),18 April 2011,Black Metal,"Industrial Metal, Atmospheric Black Metal, Avant-Garde Metal","mechanical, dissonant, heavy, atmospheric, philosophical, dark, male vocals, manic","1,546",29,3.45,5EwycJEO9S9qXe4ELcT72j
258,Defeater,Empty Days & Sleepless Nights,8 March 2011,"Melodic Hardcore, Hardcore Punk","Acoustic Rock, Post-Hardcore","angry, death, lonely, energetic, aggressive, concept album, pessimistic, alcohol",960,15,3.46,21VSN8gsYIiT4XajInScc1
259,Snowman,∆bsence,22 April 2011,Experimental Rock,"Art Rock, Dream Pop, Ambient, Post-Rock","cryptic, scary, surreal, dark, ritualistic, tribal, mysterious, ominous",448,17,3.47,2Fx45QbeAEN2ls50QIBB4J
260,Chad VanGaalen,Diaper Island,17 May 2011,"Lo-Fi / Slacker Rock, Indie Pop","Indie Folk, Post-Punk, Neo-Psychedelia","longing, male vocals, warm, calm, energetic, lo-fi, quirky, bittersweet",585,6,3.47,28a2R08opVYRAQA25Aqu5B
261,Scale the Summit,The Collective,1 March 2011,Progressive Metal,"Progressive Rock, Math Rock","instrumental, progressive, melodic, technical, atmospheric, epic, complex, nocturnal",495,15,3.47,45QmHIoJ0HXnl2tszaBPhU
262,Jenny Hval,Viscera,26 April 2011,"Art Pop, Avant-Folk","Psychedelic Folk, Ambient Pop, Ethereal Wave, Drone","female vocals, dark, avant-garde, ethereal, surreal, sparse, psychedelic",756,8,3.46,4CN2zJ12pzqXb6uUEtkyGJ
263,I Am a Lake of Burning Orchids,Innocence,4 November 2011,"Ambient, Harsh Noise","Ambient Techno, Industrial Techno, Dark Ambient","nocturnal, noisy, anxious, dark, urban, atmospheric, ominous, abstract",654,7,3.46,
264,Junius,Reports From the Threshold of Death,25 October 2011,Alternative Rock,"Post-Rock, Post-Metal, Space Rock","atmospheric, ethereal, warm, poetic, concept album, death, epic, heavy",418,9,3.47,7Fd2jpXVV32alEBVVGXKAg
265,Essence,Lost in Violence,25 February 2011,Thrash Metal,,,303,20,3.46,
266,Dessa,"Castor, the Twin",4 October 2011,"Conscious Hip Hop, Abstract Hip Hop",Neo-Soul,female vocals,330,11,3.47,7gChpeWMOh6PlWLfVzAw9J
267,Nightbringer,Hierophany of the Open Grave,19 August 2011,Black Metal,,"heavy, atmospheric, chaotic, dissonant, satanic, energetic, aggressive, occult",319,4,3.48,1D612hUJX2FEi6aZTQ6AAm
268,Oranssi Pazuzu,Kosmonument,26 October 2011,"Black Metal, Psychedelic Rock, Avant-Garde Metal","Space Rock, Ambient, Atmospheric Black Metal","psychedelic, male vocals, atmospheric, ominous, progressive, avant-garde, hypnotic, dense","1,108",11,3.46,4aocWIIQDYlkPtFnrvGpAp
269,J Mascis,Several Shades of Why,15 March 2011,"Singer-Songwriter, Acoustic Rock, Folk Rock",Alternative Rock,,"1,020",22,3.46,40ayGPyCjNM0fBmyhnhttx
270,Pentagram,Last Rites,12 April 2011,Traditional Doom Metal,Heavy Metal,,454,13,3.47,205a2kzU09Xj3Uhy4HHtdk
271,Portrait,Crimen Laesae Majestatis Divinae,10 May 2011,Heavy Metal,,"energetic, male vocals",273,10,3.52,7jIzwnRZc8q7JbuveaUsON
272,Vallenfyre,A Fragile King,31 October 2011,"Death Metal, Death Doom Metal",,"angry, death, heavy, dark, nihilistic, male vocals, misanthropic, aggressive",368,6,3.48,
273,Orchid,Capricorn,15 February 2011,Traditional Doom Metal,Heavy Metal,,539,16,3.45,7l23xxbhi7JDFKVfAMk5Vw
274,Lumerians,Transmalinnia,1 March 2011,"Psychedelic Rock, Neo-Psychedelia","Space Rock, Krautrock, Jam Band",psychedelic,306,18,3.48,3FW5ff9RsZzp0faMBFc5S8
275,Shakey Graves,Roll the Bones,1 January 2011,"Indie Folk, Singer-Songwriter, Americana","Alt-Country, Psychedelic Folk","acoustic, pastoral, male vocals",339,4,3.47,6gujv1pAaPxIvDbv1hYq18
276,Metronomy,The English Riviera,11 April 2011,"Indie Pop, Indietronica","Synthpop, Progressive Pop","summer, warm, melancholic, bittersweet, tropical, melodic, female vocals, male vocals","3,125",42,3.44,716fnrS2qXChPC3J2X73pK
277,Wild Beasts,Smother,9 May 2011,"Art Pop, Indie Pop","Dream Pop, Baroque Pop","atmospheric, poetic, sensual, melancholic, ethereal, male vocals, androgynous vocals, melodic","1,800",52,3.43,4yfi9CePcYX0vCXzkMDyDE
278,Turisas,Stand Up and Fight,23 February 2011,Symphonic Metal,"Folk Metal, Power Metal","male vocals, epic, melodic, folklore, energetic, martial, history, anthemic",674,18,3.44,2fjpx53vlf2xrg8RRYOjK7
279,Antediluvian,Through the Cervix of Hawaah,22 November 2011,Death Metal,"Death Doom Metal, Black Metal, Dissonant Death Metal","dissonant, chaotic, dense, misanthropic, infernal, surreal, disturbing, apocalyptic",615,8,3.46,7nEwXilXYYTcYw1GCGDWxn
280,Vomitory,Opus Mortis VIII,25 April 2011,Death Metal,,"heavy, aggressive, rhythmic, male vocals, death",305,4,3.47,
281,Matthew Halsall,On the Go,18 April 2011,Modal Jazz,Post-Bop,,232,1,3.67,1A1Xq80zUGX02ceVtARrdh
282,Puscifer,Conditions of My Parole,18 October 2011,"Alternative Rock, Industrial Rock, Art Rock","Trip Hop, Electronic","male vocals, melodic, sombre, eclectic, cryptic, sarcastic","1,039",19,3.44,3qXWygv1NsvKlahaapA6xc
283,Submotion Orchestra,Finest Hour,13 June 2011,"Downtempo, Nu Jazz","Trip Hop, Dubstep","romantic, female vocals, love, warm, mysterious, nocturnal, atmospheric, rhythmic",375,5,3.47,3DNWw7XpHhyuj4gcO5etM5
284,ERRA,Impulse,29 November 2011,"Metalcore, Melodic Metalcore","Progressive Metal, Djent","complex, ethereal, melodic, progressive, technical, energetic, passionate, atmospheric",447,10,3.43,6L47avX4SOT7cueRM9zwav
285,Austra,Feel It Break,16 May 2011,Electropop,"Synthpop, Art Pop, Coldwave, EBM","female vocals, autumn, rhythmic, dark, anxious, sensual, cryptic, ominous","1,536",29,3.44,5Q4twEkKreQ54pnMSBKYrU
286,Alva Noto,univrs,17 October 2011,"Glitch, IDM","Microsound, Noise, Minimal Techno",,550,4,3.45,5MLhgrvoE7UdcY1XQZ3dsx
287,Autopsy,Macabre Eternal,31 May 2011,Death Metal,Death Doom Metal,"death, male vocals, violence, heavy, aggressive, angry","1,082",21,3.44,4XtCDVFxHUpb3aOnWcX1bY
288,Blue Sky Black Death,NOIR,26 April 2011,"Downtempo, Instrumental Hip Hop","Cloud Rap, Post-Rock","uplifting, warm, lush, soothing, sentimental, peaceful, sampling, atmospheric",961,28,3.44,7x58XAkrOztpUPXcv1gM8i
289,Falkenbach,Tiurida,26 January 2011,"Folk Metal, Viking Metal",Pagan Black Metal,"passionate, atmospheric, mythology, folklore, male vocals",558,13,3.45,58uKv6UB6QrSlYxuFWCAod
290,Iced Earth,Dystopia,17 October 2011,"Power Metal, Heavy Metal, US Power Metal",Thrash Metal,"heavy, melodic, male vocals, science fiction, energetic",880,25,3.43,6la9AnaFIgSo4faEDcnHQx
291,Sandro Perri,Impossible Spaces,18 October 2011,"Art Pop, Singer-Songwriter, Progressive Pop","Indie Pop, Psychedelic Folk","warm, male vocals, pastoral, rhythmic, lush, mellow",428,10,3.46,3KxOaIX78RB7iPgAH4NNiv
292,A Lot Like Birds,Conversation Piece,11 October 2011,Post-Hardcore,"Math Rock, Emo","energetic, technical, progressive, passionate, complex, male vocals",469,4,3.44,00WQtQmL9Nh5E4MGwV5UC6
293,Mike Krol,I Hate Jazz,1 May 2011,"Garage Rock, Lo-Fi / Slacker Rock",Power Pop,"passionate, manic, playful, hateful, noisy, bittersweet, quirky, lo-fi",514,12,3.45,0ulfnNK7NEKeep0TKl6ogq
294,Anvil,Juggernaut of Justice,10 May 2011,Heavy Metal,"Speed Metal, Traditional Doom Metal","male vocals, energetic",309,14,3.46,2CdGqwcStClg5E9cLlwLLk
295,Lykke Li,Wounded Rhymes,2 March 2011,"Indie Pop, Art Pop","Psychedelic Pop, Alternative Rock","female vocals, love, raw, introspective, bittersweet, passionate, cold, sad","3,181",52,3.43,19ms2xSmphDqfhx2dp11Tl
296,East of the Wall,The Apologist,25 October 2011,"Progressive Metal, Atmospheric Sludge Metal, Post-Hardcore",Post-Hardcore,"heavy, uncommon time signatures, complex, technical, male vocals, energetic",273,7,3.51,4KOWAqbY58nOjj9mepdj4h
297,Oathbreaker,Mælstrøm,5 July 2011,"Metalcore, Crust Punk","Sludge Metal, Blackened Crust, Neocrust","dark, female vocals, angry, heavy, passionate, misanthropic, aggressive",801,9,3.44,6zA6gJF0gKkMxwnfJnLBMY
298,Jacaszek,Glimmer,6 December 2011,"Electroacoustic, Ambient",Modern Classical,"calm, melancholic, lush, meditative, atmospheric, instrumental",546,2,3.45,6KOaPwfnqRYrFiAkYgZL5e
299,Fatoumata Diawara,Fatou,19 September 2011,Wassoulou,Folk Pop,"female vocals, melodic, acoustic, folklore, soft, soothing, warm, mellow",404,4,3.47,2jdSj8ZhRoGvKFD9r22BtT
300,Doomtree,No Kings,22 November 2011,"Conscious Hip Hop, Hardcore Hip Hop",,"female vocals, male vocals",363,10,3.45,5QT97aoWmZx0p7UUEcdhnx
301,Dustin O'Halloran,Lumiere,22 February 2011,Modern Classical,,,307,4,3.46,5M4N10EsvkK8DRxMzRZJ6t
302,Kreng,Grimoire,3 June 2011,Dark Ambient,Chamber Music,"dark, atmospheric, disturbing, mysterious, scary, suspenseful, avant-garde, cold",616,14,3.45,5L708hViRryx1gl2LmM3vR
303,Magic Pie,The Suffering Joy,25 January 2011,"Progressive Rock, Symphonic Prog",Progressive Metal,"complex, uncommon time signatures, male vocals, progressive, melodic, technical, energetic",249,11,3.53,3eiUsEccLa9pxkZ0epBS97
304,Owen,Ghost Town,8 November 2011,"Singer-Songwriter, Acoustic Rock","Emo, Slowcore","melancholic, introspective, male vocals",400,7,3.45,6wjYOgDPbEqOvmkh4yxOPh
305,Verdena,Wow,18 January 2011,Psychedelic Rock,"Alternative Rock, Psychedelic Pop","lush, male vocals, eclectic, energetic, mellow, melodic, playful, psychedelic",517,9,3.44,6kEHqRYAB608ag9q5SLUOl
306,Noel Gallagher's High Flying Birds,Noel Gallagher's High Flying Birds,17 October 2011,"Britpop, Alternative Rock","Neo-Psychedelia, Art Pop","male vocals, melodic, passionate, uplifting, urban, introspective","2,066",63,3.42,5SJ477T5jC4RTagKlbWXT1
307,Jürgen Müller,Science of the Sea,2011,"Ambient, Progressive Electronic",Library Music,"calm, aquatic, atmospheric, soothing, space, mysterious",405,9,3.46,
308,Mutemath,Odd Soul,4 October 2011,Alternative Rock,"Blues Rock, Art Rock, Funk Rock, Garage Rock","energetic, melodic, male vocals",418,12,3.45,4K9AT9Lu48MOMK3YK4GOR6
309,Indian,Guiltless,12 April 2011,Sludge Metal,Drone Metal,"heavy, male vocals",346,5,3.46,2bfeCR0l4hzo7ccYiBPQoa
310,Austin Peralta,Endless Planets,8 February 2011,Post-Bop,Third Stream,"improvisation, mellow, longing, warm, mysterious, instrumental",303,4,3.47,2PmfkKietrsGZDpzs4Qepz
311,Seu Jorge,Músicas para churrasco Vol.1,22 July 2011,"Samba-rock, MPB",Samba Soul,"warm, rhythmic, male vocals, anthemic",267,1,3.64,4rp1jclowkzH4QyGMg6xTx
312,Vektroid,Neo Cali,7 October 2011,"Synthpop, Chillwave","Vaporwave, Chillwave, Synth Funk, Progressive Electronic","instrumental, rhythmic, playful, tropical, soothing, atmospheric, uplifting, summer",623,5,3.44,7jxwUDgfp9GAN0dtKP0KE6
313,Dale Cooper Quartet & the Dictaphones,Métamanoir,10 November 2011,"Dark Jazz, Dark Ambient",Drone,"atmospheric, nocturnal, dark, ominous, calm, female vocals, male vocals, ethereal",562,4,3.45,5QTZTISY671WlViXVAB5jP
314,Shlohmo,Bad Vibes,9 August 2011,"Glitch Hop, Wonky","Folktronica, Ambient, Lo-Fi Hip Hop","mellow, warm, atmospheric, ethereal, melancholic, lo-fi, melodic, soft","1,837",13,3.43,3VpOUMVf32y2WQasgqmGPn
315,Feist,Metals,4 October 2011,"Indie Pop, Art Pop, Singer-Songwriter","Chamber Pop, Folk Pop, Folk Rock, Indie Folk",female vocals,"1,968",49,3.43,3vxiBAlJUDqePZboDhd3I5
316,Disasterpeace,Rise of the Obsidian Interstellar,1 January 2011,"Chiptune, Progressive Electronic",,"space, epic, uncommon time signatures, melodic, instrumental, atmospheric, science fiction, rhythmic",672,12,3.44,52XjGg0uwOJBEqYY1DhKsU
317,Chthonic,Takasago Army,6 July 2011,"Melodic Black Metal, Symphonic Black Metal, Folk Metal","Melodic Death Metal, Chinese Folk Music, Folk Metal","passionate, history, melodic, war, heavy, dense, concept album, epic",488,8,3.44,5wjaCt7xl8qgDTmWnUoQth
318,Novembers Doom,Aphotic,10 May 2011,Death Doom Metal,"Progressive Metal, Gothic Metal","male vocals, nocturnal, melodic, progressive, heavy, autumn, dark, melancholic",325,6,3.45,5mFN4ceqcrHvQiPzG01dMj
319,Battles,Gloss Drop,6 June 2011,"Math Rock, Neo-Psychedelia, Experimental Rock","Electronic, Experimental Rock","playful, happy, summer, energetic, dense, rhythmic, warm, tropical","5,408",80,3.41,1O58FiA79FsPVDezRyTlU3
320,Mikal Cronin,Mikal Cronin,20 September 2011,"Garage Rock, Psychedelic Pop","Noise Pop, Power Pop, Lo-Fi / Slacker Rock","noisy, energetic, melodic, uplifting, raw",738,14,3.44,3dOuTDBo5k21k8X2FR9dVT
321,Trap Them,Darker Handcraft,15 March 2011,"Crust Punk, Hardcore Punk, Neocrust",Death 'n' Roll,"chaotic, male vocals, violence, aggressive, heavy, manic, angry","1,045",10,3.43,5mdfU5YxMPnwFwJQMC9rBj
322,Dead Skeletons,Dead Magick,21 May 2011,"Psychedelic Rock, Space Rock","Krautrock, Neo-Psychedelia, Heavy Psych","space, male vocals, hypnotic, psychedelic, repetitive, dissonant, female vocals, spiritual",476,9,3.45,6iUYCYZoerxnDrdIkLlQCp
323,Cícero,Canções de apartamento,17 June 2011,"MPB, Indie Pop","Indie Folk, Art Pop, Chamber Pop","melancholic, introspective, soft, male vocals, breakup, abstract, warm, sentimental",420,3,3.43,0DO9PHw8v0j7QruA4jH30U
324,Danger Mouse & Daniele Luppi,Rome,17 May 2011,"Progressive Pop, Art Pop","Chamber Pop, Spaghetti Western","female vocals, concept album, melancholic, atmospheric, lush, male vocals","1,365",39,3.43,2nBo5nFoszkjuY0bxv1y0A
325,Red Fang,Murder the Mountains,12 April 2011,"Stoner Rock, Stoner Metal","Stoner Metal, Heavy Psych","heavy, male vocals, energetic, alcohol, psychedelic, drugs","1,102",16,3.44,5RQlhjpn4qz3q2vRrAGYD9
326,Barn Owl,Lost in the Glare,13 September 2011,"Drone, Post-Rock","Psychedelic Rock, Post-Rock","psychedelic, sparse, atmospheric",705,9,3.44,08P2CVz4uPgfb0ToWsK7AZ
327,Uriah Heep,Into the Wild,15 April 2011,Hard Rock,Progressive Rock,"male vocals, melodic, progressive",398,23,3.43,
328,My Brother the Wind,I Wash My Soul in the Stream of Infinity,2 November 2011,"Space Rock, Progressive Rock, Jam Band",Psychedelic Rock,"psychedelic, space, suspenseful, instrumental",235,9,3.58,3kZT5maWmznVaBXlkcxvRI
329,Beastie Boys,Hot Sauce Committee Part Two,3 May 2011,East Coast Hip Hop,"Electro, Experimental Hip Hop","urban, party, male vocals, energetic, boastful, quirky, rhythmic, sampling","3,045",68,3.42,1vQYbqslni0jVfvaVK2lvx
330,Low,C'mon,12 April 2011,Slowcore,Dream Pop,"male vocals, female vocals, sentimental, mellow, melancholic, bittersweet, sad, calm","2,010",50,3.42,6rgDUB2pJO1A7IieqQkMSx
331,Pain of Salvation,Road Salt Two,26 September 2011,Progressive Rock,"Folk Rock, Hard Rock","melodic, concept album, eclectic, complex, love, male vocals",927,27,3.42,0kz8kBV9DVFdrAn4JZctG3
332,Mirel Wagner,Mirel Wagner,23 February 2011,"Singer-Songwriter, Contemporary Folk","Acoustic Blues, Gothic Country","female vocals, acoustic, sombre, melancholic, sparse, minimalistic, depressive, raw",327,7,3.45,4dvk5suJ1qr8N5uPROksnP
333,"Yo-Yo Ma, Stuart Duncan, Edgar Meyer & Chris Thile",The Goat Rodeo Sessions,21 October 2011,"Progressive Bluegrass, Chamber Music",Modern Classical,"acoustic, instrumental, warm, pastoral",242,2,3.67,3P7xbl4YB4T73vWRHgcHMa
334,Full of Hell,Roots of Earth Are Consuming My Home,4 October 2011,"Metalcore, Powerviolence","Sludge Metal, Grindcore, Noise, Crust Punk","aggressive, heavy, male vocals, misanthropic, hateful, nihilistic, noisy, energetic","1,261",7,3.43,6erukF7GX4ilRSy5lfxZMf
335,The Joy Formidable,The Big Roar,24 January 2011,"Indie Rock, Noise Pop, Shoegaze",Post-Rock,"melodic, ethereal, energetic, lush, noisy, psychedelic, female vocals","1,341",32,3.42,2R45MnKwqMVAuqQ6UvNwet
336,Spinvis,"Tot ziens, Justine Keller",7 November 2011,"Indietronica, Singer-Songwriter",Indie Pop,male vocals,272,4,3.54,1p33MZjJlct3qizrEaHBe2
337,Skeletonwitch,Forever Abomination,7 October 2011,Thrash Metal,Melodic Black Metal,"heavy, infernal, dark, violence, melodic, aggressive, male vocals, energetic",616,10,3.43,3JwABKYWqvnDs5CLzYXx0P
338,Julianna Barwick,The Magic Place,22 February 2011,"Ambient, Ambient Pop","A cappella, New Age","ethereal, peaceful, female vocals, calm, soothing, meditative, soft, mysterious","2,043",30,3.42,4JW1OsBRpDNF23lDFPaFQ7
339,The Men,Leave Home,24 May 2011,"Noise Rock, Post-Hardcore","Garage Punk, Neo-Psychedelia","anxious, energetic, Wall of Sound, aggressive, raw, angry, dense, noisy","1,172",15,3.42,3s8LZeNXwos7nVJFttQVgZ
340,Imperial Circus Dead Decadence,狂おしく咲いた凄惨な骸は奏で、愛おしく裂いた少女は聖餐の詞を謳う,13 August 2011,Melodic Death Metal,"Symphonic Metal, Power Metal, Melodic Black Metal, Progressive Metal","melodic, female vocals, male vocals, aggressive, epic, energetic, passionate, concept album",307,,3.51,4bhpv21IKNHsu60LGQCmox
341,Keaton Henson,Dear,13 May 2011,"Singer-Songwriter, Indie Folk",Slowcore,"lonely, introspective, male vocals, breakup, melancholic, calm, cold, soft","1,000",6,3.42,11gZYT85Mx4aSiHthMYLLQ
342,Ryan Adams,Ashes & Fire,11 October 2011,"Alt-Country, Singer-Songwriter",Folk Rock,,817,28,3.43,1w2aDtXIq2HjpZQOt8JaRa
343,Alrakis,Alpha Eri,8 August 2011,"Blackgaze, Space Ambient, Depressive Black Metal","Depressive Black Metal, Doom Metal","depressive, space, atmospheric, lonely, sombre, melancholic, ethereal, cold",741,10,3.42,selfmutilationservices
344,Radical Face,The Family Tree: The Roots,4 October 2011,"Indie Folk, Folk Pop","Indie Pop, Singer-Songwriter, Dream Pop",,295,2,3.51,2TeF5pfiRiitOo3nhljb71
345,The Horrors,Skying,11 July 2011,Neo-Psychedelia,"Shoegaze, Post-Punk, Big Music","psychedelic, ethereal, atmospheric, male vocals, passionate, uplifting, lush, noisy","2,385",59,3.41,1xY0RQRX9rLE7PpL3hNZO3
346,Deer Leap / The World Is a Beautiful Place & I Am No Longer Afraid to Die,Are Here to Help You,20 September 2011,"Midwest Emo, Post-Rock",,"atmospheric, passionate, melancholic, melodic, bittersweet, poetic, male vocals, anxious",536,2,3.43,6GXBTf3nXMLyfAJyQYwa9L
