position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
34,Pospulenn,Sun People Sleepwalker,8 June 2010,"Ambient, Psychedelic Folk","Free Folk, New Age, Nature Recordings","lo-fi, hypnotic, soothing, surreal, repetitive, ethereal, psychedelic, instrumental",687,8,3.71,
35,The Chariot,Long Live,23 November 2010,Metalcore,"Mathcore, Post-Hardcore, Noise Rock","noisy, chaotic, aggressive, uncommon time signatures, angry, religious, male vocals, energetic","1,002",7,3.69,2EUWe8JFtIUjs5YGfZw7cH
36,Gareth Liddiard,Strange Tourist,1 October 2010,"Singer-Songwriter, Contemporary Folk","Avant-Folk, American Primitivism","poetic, male vocals, acoustic, dark, melancholic, passionate, sparse, depressive",579,10,3.68,5AVeImZ0JBSXnqxXULupSa
37,Inquisition,Ominous Doctrines of the Perpetual Mystical Macrocosm,19 November 2010,Black Metal,,"satanic, occult, dark, male vocals, heavy, space, atmospheric, aggressive","2,293",31,3.66,3Fvvk1uGpf2Hd1S0oysIEA
38,Alcest,Écailles de lune,29 March 2010,"Blackgaze, Post-Metal, Shoegaze","Post-Rock, Dream Pop, Atmospheric Black Metal","ethereal, atmospheric, melancholic, male vocals, passionate, aquatic, melodic, sentimental","7,776",95,3.65,5oQCJg8xx7JOYRSa9E1gV9
39,Omnipotent Youth Society 万能青年旅店,万能青年旅店 (Omnipotent Youth Society),12 November 2010,"Art Rock, Indie Rock","Folk Rock, Progressive Rock","male vocals, melancholic, sad, depressive, epic, progressive, mellow, lush",881,10,3.68,6gApmv7Klo2uuyTxWkPzXb
40,Munly & The Lupercalians,Petr & The Wulf,5 October 2010,"Gothic Country, Americana, Progressive Folk","Alt-Country, Avant-Folk, Gothic Country, Freak Folk","concept album, pastoral, dark, melancholic, tribal, poetic, male vocals, lush",719,7,3.69,0P8UDy5gRrvPj57duARC53
41,Big K.R.I.T.,K.R.I.T Wuz Here,4 May 2010,"Southern Hip Hop, Dirty South, Hardcore Hip Hop","Conscious Hip Hop, Gangsta Rap","male vocals, conscious, sampling, introspective, boastful, warm, rhythmic, energetic","2,303",35,3.67,4BNn0iDp2vEkwb5N7ziPvJ
42,Odz Manouk,Odz Manouk,October 2010,Black Metal,Atmospheric Black Metal,"atmospheric, lo-fi, nocturnal, noisy, ominous, occult, male vocals, mysterious",402,3,3.70,
43,Accept,Blood of the Nations,20 August 2010,Heavy Metal,,"heavy, male vocals, anthemic, political, rebellious, melodic, history, energetic","1,458",59,3.66,70gEplvmKUXn50LfDh1GIO
44,Ali Farka Touré & Toumani Diabaté,Ali and Toumani,23 February 2010,"Mande Music, Songhai Music",,"mellow, calm, acoustic",570,10,3.68,0QcGjmYjuZn4JpvJnMMXhN
45,Triptykon,Eparistera Daimones,22 March 2010,Doom Metal,"Black Metal, Thrash Metal, Gothic Metal","misanthropic, male vocals, heavy, death, ominous, sombre, apocalyptic, atmospheric","1,914",41,3.65,4ebDjAqthFnXg87J8iMeev
46,Galneryus,Resurrection,23 June 2010,"Power Metal, Progressive Metal","Neoclassical Metal, Symphonic Metal","male vocals, technical, melodic, energetic, triumphant, uplifting, optimistic, epic",600,10,3.66,7Bui0KOt3GdHwAwcNHnusu
47,Sargeist,Let the Devil In,9 November 2010,Black Metal,Melodic Black Metal,"melodic, satanic, male vocals, aggressive, triumphant, energetic, infernal, occult",908,8,3.67,24eBkc8Q3lIJnFT91bY7Au
48,Immolation,Majesty and Decay,9 March 2010,Death Metal,"Technical Death Metal, Dissonant Death Metal","male vocals, heavy, energetic, dark, pessimistic, misanthropic, infernal, aggressive","1,890",49,3.65,28uPTmeixA8QbKHEKBxpPI
49,LCD Soundsystem,London Sessions,5 November 2010,Dance-Punk,"Alternative Dance, New Wave, Post-Punk Revival, New Rave","quirky, rhythmic, repetitive, eclectic, male vocals, energetic","1,032",8,3.66,4CzNl4NEKjGi0aGdVOShfo
50,Urfaust,Der freiwillige Bettler,18 November 2010,Atmospheric Black Metal,Doom Metal,"atmospheric, dark, melancholic, occult, male vocals, sombre, ominous, serious","1,090",15,3.66,2IyrxjtIruMkTG5GZWtUW4
51,The Tallest Man on Earth,The Wild Hunt,13 April 2010,"Contemporary Folk, Singer-Songwriter",,"acoustic, nature, poetic, bittersweet, melodic, passionate, male vocals, uplifting","5,135",110,3.62,2W2Na2SJuf7jqvjNuSjh5J
52,Anathema,We're Here Because We're Here,31 May 2010,"Alternative Rock, Progressive Rock",Art Rock,"spiritual, uplifting, melodic, progressive, atmospheric, philosophical, male vocals, bittersweet","2,988",77,3.62,3KZ2PC4mATv4O18B2V2Qtc
53,MGMT,Congratulations,13 April 2010,"Psychedelic Pop, Neo-Psychedelia","Progressive Pop, Indie Surf, Psychedelic Rock, Surf Rock","psychedelic, male vocals, warm, melodic, progressive, summer, quirky, surreal","12,199",204,3.59,3HA1Ru1gEAgaxTywkJmBOL
54,Kvelertak,Kvelertak,21 June 2010,"Hardcore Punk, Black 'n' Roll","Black Metal, Crust Punk, Blackened Crust","energetic, heavy, melodic, male vocals, aggressive, angry, epic, anthemic","3,976",58,3.62,6B7T5VqGQ6eCn0tGNhyCfY
55,Jefre Cantu-Ledesma,Love Is a Stream,15 October 2010,"Drone, Ambient","Noise, Shoegaze, Ambient Noise Wall","noisy, dense, warm, atmospheric, instrumental, hypnotic, ethereal, love","3,002",25,3.64,0PeiGSI11Ym2KeXhIYjtf5
56,Overkill,Ironbound,9 February 2010,Thrash Metal,,"energetic, aggressive, male vocals, melodic, heavy, dark","1,550",65,3.62,4mTjXQe5O02nugBSecbZv2
57,Iwrotehaikusaboutcannibalisminyouryearbook,Iwrotehaikusaboutcannibalisminyouryearbook LP,2010,Screamo,"Post-Rock, Emoviolence","depressive, raw, passionate, chaotic, lonely, melancholic, male vocals, sentimental","1,755",20,3.61,
58,Hell,Hell II,April 2010,"Sludge Metal, Doom Metal, Drone Metal","Black Metal, Drone Metal","male vocals, infernal, dark, hateful, ominous, angry, heavy, repetitive",456,5,3.65,0hB0FHtsms26OkueELRks4
59,Four Tet,There Is Love in You,25 January 2010,Microhouse,IDM,"playful, warm, repetitive, rhythmic, calm, hypnotic, atmospheric, instrumental","6,140",73,3.61,6XoxeeeyZgzqUMzUBUSDG9
60,Anaïs Mitchell,Hadestown,26 April 2010,"Contemporary Folk, Chamber Folk","Americana, Alt-Country, Chamber Jazz, Show Tunes","concept album, mythology, passionate, female vocals, longing, romantic, bittersweet, dark","1,129",21,3.62,0b2mKB2p8RYwkRfFsdbdky
61,Blindead,Affliction XXIX II MXMVI,26 November 2010,"Atmospheric Sludge Metal, Post-Metal","Progressive Metal, Post-Rock","atmospheric, heavy, serious, melancholic, pessimistic, introspective, dark, passionate","1,008",15,3.62,6n0S4TmVl0E75kaWdEIfqX
62,Sun Kil Moon,Admiral Fell Promises,13 July 2010,"Singer-Songwriter, Contemporary Folk",Flamenco,"acoustic, introspective, sombre, technical, melancholic, lonely, pastoral, mellow","2,281",30,3.62,77AYdae70ldovpvRPS0Xjc
63,Enforcer,Diamonds,24 May 2010,Heavy Metal,Speed Metal,"energetic, heavy, melodic, male vocals, rebellious, playful",601,20,3.63,100G9R8SSiarOw8dwFTSUl
64,Buddy Guy,Living Proof,28 September 2010,"Chicago Blues, Electric Blues",,"uplifting, technical, male vocals, improvisation, raw, spiritual, optimistic",305,15,3.64,3WH2ZpwBApxjDMQf3tEArm
65,RubenSlikk,King Astro Slikk the Magnificent,2 May 2010,"Southern Hip Hop, Cloud Rap","Jazz Rap, Cloud Rap, Alternative R&B, Pop Rap, Contemporary R&B","sexual, drugs, playful, hedonistic, vulgar, ethereal, humorous, lush",884,3,3.63,063mxXpHCTGp3DwAw6foW7
66,Dax Riggs,Say Goodnight to the World,3 August 2010,Blues Rock,"Swamp Rock, Garage Rock","male vocals, melodic, dark, melancholic, minimalistic, passionate, nocturnal",440,14,3.64,0nRnfad7zSi5tkTtRLOydG
67,Gil Scott-Heron,I'm New Here,8 February 2010,"Spoken Word, Electronic","Blues, Trip Hop, Poetry, Soul, Electronic","existential, conscious, poetic, urban, suspenseful, minimalistic, nocturnal, introspective","2,625",55,3.61,1S5FP0ZGG6XGOIdL8OsrZB
68,Ariel Pink's Haunted Graffiti,Before Today,8 June 2010,"Psychedelic Pop, Hypnagogic Pop","Neo-Psychedelia, Garage Rock","psychedelic, male vocals, lo-fi, quirky, satirical, playful, eclectic, lush","7,029",94,3.58,1dO7qBlkQXYENJaHfK7h56
69,Thou,Summit,June 2010,Sludge Metal,Doom Metal,"depressive, melancholic, heavy, dark, atmospheric, male vocals, passionate, aggressive",861,4,3.62,3UA6p4FQsgOhJpkCDdy0na
70,Crystal Castles,Crystal Castles (II),24 May 2010,"Synthpop, Electropop","Synth Punk, Witch House, Electroclash, New Rave","cold, dark, noisy, female vocals, atmospheric, cryptic, melancholic, mysterious","10,153",97,3.56,63QBHPFzDjTfumF8VlPX8l
71,Carbon Based Lifeforms,Interloper,3 May 2010,Psybient,"Downtempo, Ambient, Ambient Techno","atmospheric, repetitive, calm, ethereal, mysterious, hypnotic, meditative, soothing","1,059",26,3.61,3jBcf9rVNv5xe7K9eqTd7Z
72,Satanicpornocultshop,Arkhaiomelisidonophunikheratos,29 March 2010,"Glitch Pop, Art Pop","Plunderphonics, Folktronica, Glitch, Breakcore, Glitch Hop","surreal, complex, warm, eclectic, sampling, dense, rhythmic, energetic","1,531",9,3.60,5C7cWvX9Nm8dyJjeoQgclp
73,Tame Impala,Innerspeaker,21 May 2010,"Psychedelic Rock, Neo-Psychedelia","Psychedelic Pop, Bedroom Pop","psychedelic, summer, warm, male vocals, dense, mellow, hypnotic, introspective","14,475",132,3.54,5RA5hhLlbw31QfQRX11pwo
74,Hypnos 69,Legacy,June 2010,"Progressive Rock, Psychedelic Rock",Jazz-Rock,"psychedelic, complex, warm, progressive, eclectic, male vocals, uncommon time signatures",546,24,3.60,
75,Blind Guardian,At the Edge of Time,30 July 2010,Power Metal,"Symphonic Metal, Progressive Metal","male vocals, epic, fantasy, triumphant, energetic, melodic, progressive, medieval","1,989",49,3.58,5XgaKSfxO9BeULP6nTOLa6
76,Spock's Beard,X,May 2010,Progressive Rock,Symphonic Prog,"epic, male vocals",457,11,3.61,4PMo56R6fBcRfW9JzjgSP0
77,Roc Marciano,Marcberg,4 May 2010,"East Coast Hip Hop, Hardcore Hip Hop, Boom Bap","Gangsta Rap, Drumless","crime, male vocals, urban, sampling, dark, violence, sombre, drugs",704,14,3.61,
78,Wolf People,Steeple,12 October 2010,Psychedelic Rock,"Blues Rock, Hard Rock, Jam Band, Progressive Rock","psychedelic, male vocals, progressive",566,17,3.61,2BEOwzGZxwNJ4ResMq5rSc
79,Marina & the Diamonds,The Family Jewels,22 February 2010,"Indie Pop, Art Pop","Chamber Pop, Piano Rock, Art Pop, Electropop","female vocals, sarcastic, playful, quirky, bittersweet, energetic, misanthropic, pessimistic","3,853",47,3.57,3dWObfa3vKyudzgmh53Xzg
80,Killing Joke,Absolute Dissent,27 September 2010,"Industrial Rock, Post-Punk",Industrial Metal,"sombre, melancholic, male vocals, energetic, cold, dense, political, depressive","1,252",38,3.59,1IDgNq9Xq3nl75y0eHsgQZ
81,Seventh Wonder,The Great Escape,3 December 2010,Progressive Metal,"Power Metal, Symphonic Metal, Progressive Rock","melodic, uncommon time signatures, uplifting, playful, progressive, passionate, introspective, energetic",508,16,3.58,48uQV10vqfD6sVLrjVNjS2
82,Pile,Magic Isn't Real,2 October 2010,"Post-Hardcore, Indie Rock",Noise Rock,"male vocals, noisy, aggressive, raw",554,4,3.61,6yoaegjPtXrC8fI8fQpPPl
83,The Dillinger Esc Plan,Option Paralysis,23 March 2010,Mathcore,"Alternative Metal, Post-Hardcore","technical, uncommon time signatures, aggressive, male vocals, chaotic, energetic, complex, heavy","3,340",53,3.57,7LhBE8JzYBwWOpZSdIus8s
84,Bongripper,Satan Worshipping Doom,13 August 2010,"Sludge Metal, Doom Metal","Drone Metal, Stoner Metal, Atmospheric Sludge Metal","instrumental, heavy, infernal, aggressive, satanic, repetitive, rhythmic, psychedelic","1,434",18,3.59,5gU8TMe9ZXZ9ym7KqPzxB1
85,Big Boi,Sir Lucious Left Foot: The Son of Chico Dusty,6 July 2010,Southern Hip Hop,"Pop Rap, Contemporary R&B","boastful, sexual, triumphant, hedonistic, uplifting, rhythmic, vulgar, urban","4,296",124,3.56,0GZMsKdDsbNhxvM1VaxB0U
86,Laura Marling,I Speak Because I Can,22 March 2010,"Singer-Songwriter, Indie Folk, Contemporary Folk","Chamber Folk, British Folk Rock","female vocals, acoustic, melancholic, introspective, poetic, cold, existential, autumn","1,918",46,3.58,7x98osNfh0aUookqE7MMQ1
87,John Grant,Queen of Denmark,19 April 2010,"Singer-Songwriter, Folk Pop","Chamber Pop, Piano Rock","LGBT, humorous, bittersweet, sarcastic, angry, sad, melancholic, romantic","1,356",37,3.58,4JqaU9JdOp2yyOxv7qSaFM
88,Sangre de Muérdago,Sangre de Muérdago,19 December 2010,"Dark Folk, Neofolk",Galician Folk Music,"pastoral, melancholic, pagan, rain, dark, acoustic, female vocals, nature",401,2,3.61,3uKZyluouWpn3875RRHHke
89,Titus Andronicus,The Monitor,9 March 2010,"Indie Rock, Folk Punk","Punk Rock, Heartland Rock","anthemic, anxious, concept album, history, raw, pessimistic, nihilistic, energetic","4,476",83,3.54,5U09FQWagzAU5HPmufUAlU
90,Uochi Toki,Cuore amore errore disintegrazione,17 September 2010,"Industrial Hip Hop, Experimental Hip Hop, Abstract Hip Hop","Poetry, Glitch Hop","abstract, philosophical, male vocals, avant-garde, complex, futuristic, psychedelic, dark",811,19,3.57,6tehkRD1kB6TQOIpNY5jN7
91,Hooded Menace,Never Cross the Dead,13 April 2010,Death Doom Metal,,"heavy, rhythmic, dark, death, occult, aggressive, male vocals, dense",581,11,3.59,
92,Ling Tosite Sigure 凛として時雨,Still a Sigure Virgin?,22 September 2010,"Post-Hardcore, J-Rock","Math Rock, Emo, Progressive Rock","melodic, manic, female vocals, progressive, passionate, technical, eclectic, male vocals",589,3,3.59,7msqAp5CstlM5cpjQvfB11
93,Ufomammut,Eve,5 May 2010,"Doom Metal, Sludge Metal, Heavy Psych","Stoner Metal, Space Rock, Drone Metal, Post-Metal","heavy, dark, psychedelic, atmospheric, hypnotic",921,26,3.59,1CFoyzxnZkeDFDd5d3gCYN
94,Justin Townes Earle,Harlem River Blues,14 September 2010,"Americana, Singer-Songwriter","Country, Contemporary Folk, Alt-Country",,405,10,3.60,0hihWmULfM5FNgrS7NOXjN
95,Grand Magus,Hammer of the North,23 June 2010,Heavy Metal,Doom Metal,"male vocals, epic, melodic, triumphant, heavy, cold, energetic",595,16,3.58,4RuM80jEOeWqnoCufhamIt
96,The Dreadnoughts,Polka's Not Dead,28 September 2010,"Celtic Punk, Gypsy Punk","Sea Shanties, Polka, Balkan Folk Music","energetic, party, playful, male vocals, rhythmic, uplifting, humorous",332,6,3.60,6USXCdKuC6VosxTDmi5PvN
97,Toundra,(II),3 May 2010,"Post-Rock, Post-Metal","Atmospheric Sludge Metal, Post-Metal","instrumental, melancholic, energetic, atmospheric, dense, epic",723,12,3.58,54LcH6rOpnX8afrvtGvL1h
98,Soutaiseiriron 相対性理論,Synchroniciteen,7 April 2010,Indie Pop,"Twee Pop, Indie Rock, Jangle Pop","mellow, female vocals, romantic, uplifting, melodic, playful, bittersweet, optimistic",981,4,3.58,4oYijXtFIv6PmxdRY8dwKC
99,Midori ミドリ,Shinsekai,19 May 2010,"Hardcore Punk, Art Punk, Jazz Fusion","Noise Rock, Jazz Pop","manic, female vocals, chaotic, eclectic, noisy, dense, complex, playful","2,683",11,3.56,1foASzga4Z14ASSrGpEeeK
100,Samsara Blues Experiment,Long Distance Trip,19 March 2010,"Stoner Rock, Psychedelic Rock, Jam Band","Heavy Psych, Raga Rock, Space Rock","psychedelic, instrumental, melodic, male vocals, technical, heavy","1,103",23,3.57,03syxBL4mJpov4UJXk5dZl
101,Laurie Anderson,Homeland,22 June 2010,Art Pop,"Spoken Word, Dark Ambient, Electronic","meditative, female vocals, eclectic, melancholic, conscious",611,18,3.56,4ak54Q9kwqnyRL6yLkbFBO
102,Susanne Sundfør,The Brothel,15 March 2010,"Art Pop, Electronic","Progressive Pop, Indietronica, Chamber Pop, Baroque Pop, IDM","female vocals, nocturnal, melancholic, sombre, atmospheric, lush, melodic, cold","1,042",14,3.57,55i1xklfjGXXS0On8cvoqr
103,Птицу Емъ,Птицу Съем,2010,"Abstract Hip Hop, Comedy Rap",Synth Funk,"humorous, parody, sarcastic, satirical, sampling, LGBT, male vocals",318,7,3.58,2V7cvkKGZuYcOa15AgcKmk
104,Erykah Badu,New Amerykah Part Two: Return of the Ankh,30 March 2010,Neo-Soul,"Funk, Contemporary R&B, Psychedelic Soul","female vocals, mellow, sensual, spiritual, love, lush, soothing, concept album","2,057",37,3.56,1MOub955Uer957RVqqkF2a
105,Orden Ogan,Easton Hope,22 January 2010,"Power Metal, Symphonic Metal",Progressive Metal,"energetic, anthemic, concept album, melodic, death, epic, male vocals, passionate",298,10,3.57,1KZH0ojaZgqaGOjeAVBm0e
106,Sharon Van Etten,Epic,11 October 2010,"Contemporary Folk, Singer-Songwriter","Indie Folk, Contemporary Country","female vocals, soothing, melancholic, sentimental, warm, bittersweet, breakup, autumn","1,419",15,3.57,7mfSdEokzQjI5AxwrRauZv
107,Arjen Anthony Lucassen's Star One,Victims of the Modern Age,25 October 2010,"Progressive Metal, Rock Opera",Power Metal,"science fiction, female vocals, space, male vocals, rock opera, anthemic, apocalyptic, existential",632,17,3.56,7dXFOGg8zrBJwAgt29FN51
108,Defeated Sanity,Chapters of Repugnance,4 May 2010,"Brutal Death Metal, Technical Death Metal",Slam Death Metal,"technical, dense, aggressive, death, misanthropic, uncommon time signatures, infernal, vulgar",694,12,3.55,2ELo0vZ2wT6IKp4Vu7wtLf
109,Drunkdriver,Drunkdriver,July 2010,"Noise Rock, Hardcore Punk",Sludge Metal,"misanthropic, aggressive, noisy, raw, chaotic, hateful, nihilistic, angry",553,3,3.57,
110,The Ex,Catch My Shoe,6 September 2010,"Post-Punk, Noise Rock",Art Punk,"noisy, rhythmic, anarchism, energetic, dissonant, uncommon time signatures, passionate, male vocals",482,8,3.57,5aPLa0fg9CttJMNia0MFAd
111,Tulipa,Efêmera,30 May 2010,"MPB, Singer-Songwriter, Indie Pop","Art Pop, Indie Pop","happy, female vocals, soft, love, poetic, quirky, warm, lush",440,6,3.58,4jZncyAcIndHAVVlYG4vDk
112,Kno,Death Is Silent,12 October 2010,"Southern Hip Hop, Conscious Hip Hop","Boom Bap, Cloud Rap","sad, death, lush, male vocals, nocturnal, rain, melancholic, sombre","1,880",68,3.54,7n1pCxPrizRrp95wz0nwbK
113,DJ Rashad,Just a Taste,13 December 2010,Footwork,Juke,"rhythmic, sampling, repetitive, urban, energetic",733,9,3.56,
114,Motorpsycho,Heavy Metal Fruit,15 January 2010,"Psychedelic Rock, Progressive Rock","Stoner Rock, Heavy Psych, Space Rock","psychedelic, progressive, male vocals, uncommon time signatures, energetic, mellow, complex",636,11,3.56,1kruI3y3LjLccKvkWGJabP
